category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_with_degraded_eau_eu,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_with_degraded_elec,people,,200513.0,200513.0,200513.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_without_eau,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_without_eau_aep,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_without_eau_eu,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp1000,,,,total_without_elec,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_population_affected_any_network,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_with_degraded_eau_aep,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_with_degraded_eau_eu,people,,2669.0,2669.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_with_degraded_elec,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_without_eau,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_without_eau_aep,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_without_eau_eu,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population,scientific_graph_inputs.social_impact_by_scenario,storm_cmcc,rp50,,,,total_without_elec,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_aep,,,population_S1,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_aep,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_eu,,,population_S1,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp10,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_aep,,,population_S3,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_eu,,,population_S1,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp100,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_aep,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_aep,,,population_S2,people,,343209.0,343209.0,343209.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_aep,,,population_S3,people,,51718.0,51718.0,51718.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_eu,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_eu,,,population_S2,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,elec,,,population_S0,people,,56531.0,56531.0,56531.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,elec,,,population_S1,people,,352071.0,352071.0,352071.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp1000,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_aep,,,population_S3,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_eu,,,population_S1,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm,rp50,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_aep,,,population_S1,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_aep,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_eu,,,population_S1,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp10,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_aep,,,population_S3,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_eu,,,population_S0,people,,217273.0,217273.0,254375.0,0.0,0.0,37102.0,17.0762128750466,37102.0,17.0762128750466,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_eu,,,population_S1,people,,191329.0,191329.0,154227.0,0.0,0.0,-37102.0,-19.39172838409232,-37102.0,-19.39172838409232,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp100,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_aep,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_aep,,,population_S2,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_aep,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_eu,,,population_S0,people,,13675.0,13675.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_eu,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_eu,,,population_S2,people,,394927.0,394927.0,394927.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,elec,,,population_S0,people,,208089.0,208089.0,208089.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,elec,,,population_S1,people,,200513.0,200513.0,200513.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp1000,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_aep,,,population_S0,people,,22495.0,22495.0,22495.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_aep,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_aep,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_aep,,,population_S3,people,,386107.0,386107.0,386107.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_eu,,,population_S0,people,,405933.0,405933.0,405933.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_eu,,,population_S1,people,,2669.0,2669.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_eu,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,eau_eu,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,elec,,,population_S0,people,,408602.0,408602.0,408602.0,0.0,0.0,0.0,0.0,0.0,0.0,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,elec,,,population_S1,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,elec,,,population_S2,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
population_state_count,scientific_graph_inputs.social_impact_by_scenario.state_breakdown,storm_cmcc,rp50,elec,,,population_S3,people,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
portfolio,portfolio_results,storm,all,,,,aai_agg_eur,eur,,59452757.07,65588526.01,63556424.29,6135768.939999998,10.320411100154212,4103667.219999999,6.902400195113439,-2032101.7199999988,-3.098257947876696,
portfolio,portfolio_results,storm,all,,,,eai_direct_eur,eur,,59452757.07,65588526.01,63556424.29,6135768.939999998,10.320411100154212,4103667.219999999,6.902400195113439,-2032101.7199999988,-3.098257947876696,
portfolio,portfolio_results,storm,all,,,,eai_eur,eur,,59452757.07,65588526.01,63556424.29,6135768.939999998,10.320411100154212,4103667.219999999,6.902400195113439,-2032101.7199999988,-3.098257947876696,
portfolio,portfolio_results,storm,all,,,,eai_indirect_eur,eur,,0.0,0.0,0.0,0.0,,0.0,,0.0,,
portfolio,portfolio_results,storm,all,,,,percentile_99_loss_eur,eur,,558178669.74,555113332.95,564393425.09,-3065336.789999962,-0.5491676690955958,6214755.350000024,1.1133989324412668,9280092.139999986,1.6717472972020757,
portfolio,portfolio_results,storm,all,,,,pml_1000_eur,eur,,1061334652.14,1061334652.09,1055918735.23,-0.04999995231628418,-4.7110449296522844e-09,-5415916.909999967,-0.5102930446188387,-5415916.860000014,-0.510293039931834,
